TSNE1,TSNE2,TSNE3
-20.219833,11.356945,-0.023207381
-14.085062,-17.461851,15.702167
-14.435727,-17.993858,15.808614
-14.139533,-19.525833,15.057996
-4.834059,18.251816,4.439456
-6.5878553,11.499714,3.932614
2.8273153,14.523439,1.494549
-3.1270928,11.723702,8.257749
-3.3749905,11.502626,6.4573517
-4.721972,18.383842,8.306945
-7.782985,17.282759,8.640281
-21.252209,15.97988,15.504006
-20.854376,16.480581,14.179407
-21.017756,4.9260144,18.362682
-18.535748,7.9028525,19.393494
-27.592348,0.52826726,9.889319
11.9516325,-19.288479,4.4565787
10.427647,-20.737541,4.7776327
-18.826468,-3.805558,-0.87688565
-20.03501,-4.0902042,-0.9708005
-24.888565,4.265542,2.1329792
-23.302254,4.2522545,3.0857687
-24.48424,6.4237795,4.9978304
-23.63965,5.9836974,2.9014952
-12.050953,-16.36669,11.475558
-14.788602,-17.048891,9.985651
-14.797775,-17.118551,9.896214
-13.499994,-19.38901,10.815227
-10.961171,-14.641079,12.000883
-12.16329,-16.01793,10.904902
-18.332384,-15.61046,21.267103
-1.3219614,-26.387566,-19.165323
-26.066458,19.994694,-11.486773
-14.362164,6.7849207,-16.350605
-23.322834,-5.8722997,-11.248704
-34.52984,-1.0595717,-11.445701
-9.486827,-0.1023125,11.909062
-26.103151,-12.080391,-12.834075
-16.343607,14.953554,17.713863
7.6313324,-29.660885,-2.7174945
-0.9895233,-26.53848,-19.08513
-26.066788,19.995266,-11.487044
-14.6362095,7.174548,-12.93819
-20.9002,-0.8836173,-6.1278186
8.1047945,-28.933504,-3.3699028
5.9800315,-29.12848,-2.8227086
2.812523,-27.51756,-22.195599
-9.49587,-0.112703666,11.911796
-14.352431,6.8086286,-16.44648
-22.094593,-1.2832935,-6.6726017
-34.28182,-1.1984804,-11.402065
-6.1454363,-22.079662,-17.151566
9.886947,-27.211897,-2.2273302
-22.446194,-1.426152,-6.8321857
-35.29433,-0.62601674,-11.594935
9.860479,-27.367056,-4.1871185
-11.812678,11.562808,-6.919005
-8.355393,15.116347,-22.350706
-8.22923,18.025394,-23.519543
26.04501,-6.5130806,-7.6007357
10.9443865,-21.83597,-20.56597
-9.045255,16.4516,-17.780922
-8.045673,15.603712,-9.824229
-3.3799706,-22.377163,-20.570753
-3.2946918,-21.25181,-22.430222
23.314232,-10.738091,-28.282356
-17.4166,9.881143,-22.611357
-7.3399215,-21.585468,-25.902487
28.554497,-13.163163,-29.336079
-8.294691,18.218866,-23.33448
8.7927685,21.475897,-26.231846
-9.428579,-16.266432,-9.402762
26.430275,-17.005997,-6.3505697
1.4623345,-12.801995,-15.48802
-7.0869412,8.703764,-17.150246
-18.887201,-5.077364,-17.60559
-22.424732,-9.404313,-22.87792
-15.372083,17.231407,-16.841131
-20.745344,-6.8423305,-5.8007917
1.5832876,-15.654783,-29.691402
1.8044114,2.956229,-13.913467
-6.6620927,2.534126,-20.544706
-1.591997,-20.975477,-24.106594
7.7713017,-21.590683,-16.550318
-1.5472244,13.639953,-11.927102
2.700995,-7.069478,-40.304726
-9.281432,17.653,-19.979858
-6.5841737,-20.727488,-25.484293
6.9097366,-18.012444,-27.58078
-9.473938,17.052734,-19.589653
-5.9682126,-13.973512,-5.952021
5.5808454,-17.73723,-27.249908
-8.192018,7.567628,-25.878397
-5.7134748,-7.219005,-18.962576
3.7815022,-16.29928,-2.026245
-2.0947993,-18.20896,-21.467606
-4.575882,14.288676,-3.6117175
-7.5134125,2.3745756,-32.950394
-5.7350497,11.855913,-21.537056
2.8352487,-27.51092,-22.208677
2.3778467,8.509647,11.352104
-20.01265,20.665426,5.5261226
4.139066,1.5249344,23.044483
-4.4419956,18.473894,9.852099
10.269473,-6.721586,6.7389154
5.315979,-4.505884,10.752687
6.9701805,-3.57277,10.3630705
-11.829558,2.8092747,6.239682
4.0264544,0.62305355,24.221182
1.6339306,-0.13287723,24.083546
-12.143922,17.378357,22.133173
-12.350191,17.329329,21.86905
-24.843428,21.417648,13.962224
-24.843237,21.409575,13.959854
-11.981958,4.3036866,7.3455586
4.237416,17.549513,20.353994
4.447519,15.874273,28.179758
2.7645214,5.429139,18.255674
7.462772,2.3614752,27.375809
12.513833,-3.4163451,9.129945
11.780461,6.5093665,25.511154
-23.197598,2.0942397,11.7114
-23.030363,3.7449226,17.086796
-15.286422,6.603344,13.71326
8.6485815,-2.4125013,20.975023
5.716634,5.4482865,25.717632
1.5966508,16.05246,32.138878
5.0874157,1.395916,25.685137
-9.703345,-1.7513689,36.219727
-5.7196827,-3.6067913,38.010387
17.501715,-22.304384,16.7633
4.6798697,4.3132296,12.520324
2.2608716,14.58445,35.491863
1.8725443,0.3073303,30.334984
13.087995,9.834552,30.255741
11.173268,9.177853,16.840534
-18.124765,25.368425,-1.3145499
-18.121765,25.370924,-1.3239655
-2.0124586,-16.713394,7.0493107
-2.379699,-3.021131,11.841582
8.512724,10.354688,27.144384
1.6739074,0.68107134,17.233446
-4.348668,-20.349451,15.664777
8.546466,10.598176,26.326012
6.4528365,11.291576,21.876635
10.181928,7.219508,25.786057
9.109852,9.060873,23.90904
6.8795333,18.44439,31.76345
11.313502,8.287303,33.68923
12.842526,6.4981737,32.63912
12.827926,7.7748694,32.32545
-5.1052885,5.467923,33.497555
-4.420559,1.9804931,35.421047
-0.7666066,-1.5233825,34.68632
-3.6927223,13.846259,26.010162
-3.7069888,13.763747,26.043325
-13.669133,7.808592,27.876648
-3.3201654,4.193905,29.150673
-1.7034703,15.415445,23.561094
-1.6565226,21.791197,24.705465
-2.3749187,20.915829,27.881418
-9.682397,-5.6501846,24.540411
2.131027,26.179943,24.167465
2.177524,26.14294,24.153303
-10.6194515,8.653978,28.359392
-11.8497715,8.290307,28.51673
-2.5679576,5.668391,29.02769
-13.17275,14.897638,25.065826
-7.476941,13.511077,10.4325075
-10.645399,-3.3636932,7.171357
25.959381,9.34751,11.208191
20.584187,-18.730852,20.272558
18.697617,-19.792236,21.185417
19.88222,-18.718971,18.116158
19.45272,-19.318161,18.30188
19.996204,-20.436413,19.808683
18.80573,-16.734356,19.860437
14.058681,-18.656134,19.20548
14.032054,-18.641478,19.208506
18.858543,-18.916946,20.577332
19.92199,-19.877398,19.281115
18.62425,-19.830343,17.253721
16.374107,-21.60165,18.692095
17.630524,-20.941002,18.427074
18.340609,-20.408388,18.76712
17.376354,-20.028675,21.650656
16.608042,-19.480974,22.414982
17.26567,-20.40689,21.271908
18.93455,-20.80704,21.915668
19.722418,-21.19491,22.146736
18.716995,-20.093788,22.566818
21.455772,-20.77847,19.256327
-1.695501,-13.350241,20.325972
-1.6036083,-13.410066,20.448566
25.064602,8.421617,10.115373
-23.188517,-21.385462,-1.6792951
15.290561,-5.129781,4.939051
15.833813,-4.38227,5.1057262
26.849758,8.853026,10.094734
26.544853,8.876409,10.251628
6.9593587,0.329645,5.3563337
15.310004,-21.449867,22.397966
-18.91065,-12.377936,3.8022044
-18.639502,-11.931585,3.7932827
22.267992,-0.7649401,6.4328213
22.15771,-0.9044392,6.6362576
24.671911,7.726422,9.298173
24.611317,7.816019,9.413893
-23.135952,-21.22429,-1.5159787
-22.823895,-20.313381,-0.566693
-9.3974085,15.5234585,-4.050917
9.672935,-27.499857,-3.5095654
-14.045912,6.9689846,-18.210646
21.544199,-22.11113,-14.935168
1.0160758,-27.834507,-17.346075
-15.576248,-16.13801,-25.266064
-7.487608,14.405686,-23.587542
21.761408,-22.290392,-14.756087
1.7269694,-27.25403,-17.374548
-15.568461,-16.135765,-25.25504
-7.6427197,14.693633,-24.251438
33.049965,-3.5007827,-21.420656
2.1524856,-28.674595,-17.228374
-6.1065397,-21.632978,-17.284975
-7.1761327,5.55255,-22.665342
4.0889754,-28.883904,-3.0448265
0.4809873,-27.21275,-18.84769
24.031168,-1.8301708,-31.475393
-6.912548,29.167198,-21.574883
14.907175,19.856792,-25.513533
25.115656,-17.094982,-24.255222
15.023896,17.143589,-17.925789
-8.112997,11.820248,30.884365
0.9325785,-27.464699,-19.568003
-8.007833,10.541602,-13.63789
20.596546,1.4586827,-12.950711
21.482586,0.85644543,-8.287797
19.095797,-19.08081,-26.329548
3.0378785,7.129583,-28.33152
14.459979,12.027154,-26.196743
3.0074186,-26.458588,-18.24254
16.308893,15.753933,-13.1400795
34.34674,-3.3703513,-20.905283
28.829948,-0.010447124,-11.963228
27.250216,-19.027042,-12.822538
25.636305,-10.31362,-24.720112
18.246141,7.518418,-18.745037
1.8896413,-16.451471,-29.601372
18.644089,5.2943807,-23.580187
6.2057934,7.975126,-30.548843
8.034308,10.084546,-27.37687
8.458736,-21.373278,-16.573586
-8.823187,-4.070476,-17.83171
4.502734,2.1851435,-18.29567
6.3573575,-14.280072,-16.236168
17.262539,4.924878,-25.454386
-3.5832384,0.032163948,-18.133348
3.224979,0.37514833,-18.952688
4.698226,16.239115,-16.773531
-5.382796,-12.128534,15.92624
7.365515,16.864054,-14.686577
-16.704967,13.365463,-22.729559
19.163994,-19.019007,-26.054634
12.138464,-19.180769,-20.608807
18.338202,8.179711,-27.609728
-10.424219,7.535053,-21.741865
17.539566,5.125197,-24.782309
1.719329,-14.333663,-32.38555
-4.9180646,4.60868,-34.345562
8.200733,10.009612,-27.100197
23.859186,-12.845451,-19.217312
1.011365,8.540213,-28.032145
1.9538038,2.0529919,6.0154815
-19.65842,16.925508,0.8124597
13.524769,-16.29834,1.7217975
-28.611572,11.207293,-2.0713856
-2.2829542,-3.3399343,-15.627723
-8.214136,-6.3976097,4.2030888
-8.280829,-6.739428,4.493303
-20.234152,-9.050008,2.9002385
16.47572,-8.817657,5.2378397
17.521002,-11.266667,13.726318
2.7287297,-15.792154,8.325552
23.625372,-12.516928,9.24494
22.385666,-3.5738742,12.187057
19.045094,-12.178981,12.732012
17.951693,-15.140765,7.1997366
18.191252,-9.625838,17.841187
16.211216,-10.60909,9.2249
17.876318,-9.225417,13.743604
9.967053,3.8349793,7.586413
14.294011,-0.89161164,1.7116549
13.1094,-4.0437202,12.514578
-0.74791586,-15.362871,13.013879
-0.21014968,-14.868746,11.971659
-19.512306,-23.157503,3.817232
-11.31593,-24.390022,7.6913867
25.442055,-6.276874,8.19972
20.435762,-1.4516331,1.9190757
27.09401,-11.10683,16.195919
30.228765,-4.077733,11.052084
30.798914,-4.996206,12.642312
27.353298,-14.708361,8.504104
21.318064,-12.252333,6.547125
-10.795814,-2.8084757,1.4244151
20.100636,1.2608273,8.635283
27.792427,-13.496463,9.474121
20.407562,-13.845015,7.3807735
24.617744,-10.809658,4.695377
-25.19735,-0.7522258,-0.008343205
19.444023,1.8912176,8.586222
19.11505,-15.938489,9.887346
18.55069,-16.903004,10.063786
-7.391831,2.451421,-4.5651727
12.675552,13.268204,15.542094
20.066305,-2.47905,8.616256
19.97413,-1.1154742,8.743027
32.0657,-5.470921,15.269748
22.99929,-15.996866,15.176044
22.45412,-15.484336,15.625886
-0.49782667,-17.959688,14.420111
2.3168306,-16.020721,8.9376745
11.990574,-4.150259,4.7922974
1.1043811,-20.669178,8.5572605
-0.32286665,-20.128195,9.533594
15.463865,6.627831,11.086221
18.45212,-17.971684,8.584316
15.667153,5.351528,10.475471
18.111082,-1.2864002,5.2080274
17.040718,-7.0039687,22.460012
-5.388887,-19.77073,6.853556
-5.314569,-18.206036,7.5724983
-4.093635,-18.58956,10.780117
-5.602513,-19.492414,9.91591
-4.472555,-18.422676,5.9294963
20.43855,-3.1405067,4.808272
20.748133,-5.71952,17.140228
-4.3572483,-18.33729,10.278558
-0.08940183,-15.731165,10.835175
-0.019965159,-16.714478,10.243186
-6.7128396,-23.361614,5.464877
-1.9627242,-24.33505,9.215149
-1.8087549,-27.63307,11.0743475
16.663809,8.601657,16.528145
17.587778,9.484523,15.153215
-2.9427645,-22.659372,7.086105
-5.006364,-9.116633,-0.0044555645
9.39287,-0.3150001,5.3463497
20.555887,-12.917244,2.2695124
10.553487,-3.389664,3.1383674
1.4230415,10.755401,10.078307
-14.385512,8.473309,7.963604
-12.690252,19.286503,4.5851216
-12.620045,20.291117,4.3639627
-18.615063,-11.5002985,-0.23501077
-18.538137,-11.199243,0.059302967
-8.923103,-4.342434,-0.44968638
9.881936,-0.8097397,4.1444607
14.761538,1.1435565,16.274778
14.387725,10.51537,21.236347
14.586608,11.174517,18.467434
-13.0908,20.432371,0.4654913
-12.837205,19.409609,-0.030316856
15.805616,4.8053966,11.636529
-38.674465,7.25787,-1.254529
-12.3739395,-7.170727,8.953801
-27.463274,4.608598,10.566134
-35.136303,2.6320431,7.3988147
-36.68606,2.3327782,5.441295
-35.1132,1.8394439,7.442073
-37.676926,2.1802883,6.0842795
-36.78781,1.2924254,11.05244
-38.909706,3.3415797,8.774673
-39.341835,3.4538028,8.074722
-36.60052,-0.036276326,2.4757342
-37.163692,4.044636,5.5808096
-40.3302,2.6021025,2.9239302
-35.873775,4.810204,4.3901763
-37.78882,4.6852965,6.4809947
-39.81394,2.7028496,6.6292224
-38.9746,3.6650665,5.6433477
-39.49485,5.3984666,5.2263684
-35.5562,0.3921,5.2122245
16.665405,1.3210404,29.43056
14.558127,2.015896,32.223534
14.9052725,2.0321298,32.90951
-13.67348,-4.563445,9.866562
-29.04465,12.464207,13.31539
-41.40029,0.81880933,5.3691854
-39.147373,0.73043585,5.839013
-33.611324,4.380278,3.3305779
-37.776127,0.9789293,5.632558
-37.904312,-0.3999967,6.0659366
-40.036015,-0.15744038,7.3251534
-40.757656,1.1018147,5.542479
-37.434574,5.1959295,9.104582
-22.807121,4.643992,19.882097
-17.903534,6.440439,18.808935
-37.09665,4.9374657,7.7268004
-37.21445,0.21095715,3.8806393
-39.770203,0.20232272,7.36396
-23.166647,5.7695594,20.142794
-18.28817,4.9070935,18.84056
-30.057154,-3.2512302,9.493882
-33.54954,-1.3969655,9.06277
-37.946793,4.549805,5.2019596
-37.546146,5.6880784,5.9739685
-32.124874,-0.75698197,7.315439
2.754974,-8.798587,-30.290949
5.556674,-9.19913,-27.122005
5.257753,19.703,-7.150165
-3.1545794,6.972486,-25.055994
-12.771235,-23.836792,-7.5988655
7.5698743,-11.509444,-29.5417
4.867947,-8.194494,-26.809666
2.0427194,2.589381,-8.103177
-2.711452,10.169395,-27.42864
14.69415,-12.388145,-13.688181
6.8302007,-11.557743,-28.090927
8.802974,2.6351159,-17.950882
1.9207119,3.3805041,-7.7281694
2.117226,1.3412361,-7.896626
9.664735,-10.609946,-34.31179
7.7106347,-11.424447,-28.421553
4.385055,-7.9602647,-27.181574
2.206002,3.4344938,-8.2288685
-3.1562316,8.773189,-27.557642
14.369481,-11.773852,-13.599314
6.2226214,-10.015839,-27.991154
0.8536384,20.942753,-25.447258
-3.164153,6.7972946,-25.834621
-5.3592167,15.045711,-32.031403
6.982793,-10.933939,-30.341373
6.772698,-7.247407,-26.809614
-3.4309871,5.3244777,-27.372627
24.282097,-6.090096,-14.607561
23.664402,-6.673167,-13.669797
18.052868,5.2962165,-17.869331
16.93918,8.433804,-8.009954
20.682947,-8.448563,-24.071075
7.2280655,-23.253922,-18.54529
30.559631,9.875333,-20.176058
23.617989,-7.770982,-14.133229
7.99457,10.322699,-13.968125
8.195207,9.739602,-14.56582
21.078793,-8.169027,-24.606846
26.559517,-9.483661,-19.678957
15.362994,13.893056,-26.423965
17.541086,7.203686,-26.645988
5.8633013,-4.1180153,-14.217242
3.3021493,-6.807924,-10.360988
7.024479,2.3081381,-8.705825
1.4832659,-3.7478275,-22.53604
0.37340742,-3.32947,-23.584826
-2.2083972,11.4100485,-33.357723
0.72850686,-5.916011,-12.308241
-0.45871955,11.180003,-33.202244
-1.5381087,11.191911,-33.196453
13.068104,-3.8072329,-33.937313
0.18954699,-1.1649555,-28.505758
8.584408,-5.3448954,-21.488731
-5.459901,-3.8252306,-8.915964
-6.3156395,6.009346,-32.360153
2.4106898,28.797243,-8.867702
-5.2974386,14.454351,-28.029531
-2.918807,10.022732,-28.99703
8.642817,0.67458963,-33.84981
19.668478,8.81753,-23.664667
9.092793,13.906334,-16.44545
16.850395,4.1994214,-14.482229
13.906497,-9.5720215,-21.814901
27.810778,-3.087663,-17.570498
17.975971,4.1950836,-17.11874
3.1992579,-16.449833,-16.25005
0.77861917,-3.6244268,-18.002825
17.859177,-10.126843,-18.977262
23.003586,-13.88252,-17.182358
10.601434,-15.275155,-8.091831
-1.7760267,1.853544,-24.287086
10.013409,0.39194137,-29.20832
2.352331,2.0554342,-15.396439
-3.6300766,6.7388377,-35.673832
-3.3849273,9.201971,-31.36197
-24.596985,22.048145,-4.800146
9.744891,-1.9003375,7.94575
-7.817733,-4.7155423,4.130917
27.792345,3.8517485,-0.2466971
27.421371,5.0753517,-0.048032857
26.28012,7.115273,0.035009876
24.785015,-6.169046,0.49708423
24.653147,-4.177979,1.5285708
26.10721,0.4857655,1.1986563
27.587618,2.781352,9.264965
13.321028,-2.7666762,7.3766546
23.124565,-9.444112,-1.1646346
21.571733,-11.559841,8.306811
28.426357,-0.89464724,2.309842
28.906788,-0.36541885,2.7493422
27.628622,-7.0320907,6.1478367
28.110012,-7.264456,5.450824
25.40682,-6.667164,1.9788997
25.84856,-1.4509349,0.9804644
25.824095,-0.62433946,1.0984954
21.522448,-2.4732015,7.048265
20.035486,-3.1507232,10.588782
-3.4119656,-12.894269,12.614214
28.903297,-9.508244,17.4562
24.13805,1.2779856,9.346866
23.647825,-1.5148683,9.633678
25.944487,3.8650045,4.960176
26.926716,-3.700782,7.637639
26.108665,-11.27298,16.166382
25.149693,-9.038293,13.245249
28.975666,-8.422104,14.720456
28.115433,-8.648288,14.585401
22.631607,-5.4682956,1.6856462
6.436535,-28.56093,5.283223
23.756754,-9.762553,8.012908
24.55759,-8.101679,13.210911
29.105227,-7.1187363,3.2674942
29.083862,-7.2658215,3.390672
17.37642,-12.534212,14.012236
26.992743,-2.4787886,3.7173407
27.991405,-2.1710956,2.533771
27.709122,-1.7538512,1.5851967
17.794754,-14.139026,13.776699
19.117233,-13.985339,12.743748
8.259734,1.437868,35.74785
10.123018,8.906362,27.375372
22.397358,0.21385631,15.817231
-4.6437182,-11.492623,5.4829483
-8.111091,10.75021,6.450505
5.1943283,10.293485,18.990763
-0.838125,1.6834722,15.109074
1.6862248,4.329373,20.80641
-1.0841429,4.0354185,17.712626
4.337146,10.407861,18.291973
3.443112,5.2210746,21.987156
1.307829,3.7578514,25.959248
5.4768124,8.096444,16.913038
6.8127236,14.649389,15.980532
0.5148246,12.281012,9.849604
-12.513988,21.511444,6.1915503
-2.0787992,11.251965,9.423508
1.8854631,8.825744,10.86686
27.791286,0.22752328,18.681099
23.764988,3.098051,13.625815
24.368843,2.6266694,13.415603
22.873184,2.2536452,9.752932
13.341816,-3.886221,4.503384
-3.255647,-18.744196,0.7820054
7.873818,-1.2644261,3.3862948
19.890993,-4.0137143,-6.0605164
3.4175258,-23.999805,10.483829
-13.766261,20.190926,0.7936808
-12.208574,23.479084,6.8956394
-4.3621917,-22.848457,0.8552601
-4.4290323,-22.852741,0.8023836
-5.358417,-15.809702,12.529231
-5.4128933,-15.916508,13.867894
-10.329262,-4.5692625,1.7578937
-2.9153254,-13.807676,9.792116
-7.6333427,-20.885769,3.6122453
-13.186753,9.608731,7.57006
-2.1512718,-20.094604,5.442713
-19.939339,9.218553,15.855264
-15.074092,18.339966,26.800863
-28.559809,9.3688965,17.91433
-33.7017,2.0323036,4.9265137
-36.806187,0.63452125,4.9066133
-20.559618,-0.16886908,2.0588853
-30.117167,5.243845,15.380325
-29.669899,8.12111,8.587823
-24.769598,13.95051,8.894428
-23.683918,14.299643,8.455828
-26.070534,9.430558,11.924147
-25.956554,9.839391,11.975785
-26.858253,9.266433,15.953199
-27.939957,10.029926,15.155056
-28.735596,10.516057,14.337926
-29.173656,11.653368,13.083112
-29.407877,10.582025,12.195746
-29.220295,10.552714,12.87261
-28.993967,8.222631,12.555172
-31.126719,7.7675576,10.691342
-28.097479,11.083709,12.632232
-30.976559,9.522675,10.680148
-31.124472,8.313706,10.512808
-32.83176,11.6679945,-3.2416627
-30.66657,-8.070601,16.480196
2.5908406,-23.97452,10.008603
-22.109253,8.356825,-1.59471
-23.863401,7.927019,-0.07106021
-26.159124,3.3034987,14.278439
-34.35283,2.4264371,8.763372
-35.466717,3.6489198,7.0129356
-34.455414,-2.500961,6.781995
-34.486362,2.175358,9.593165
-37.30147,-0.60241926,8.54493
-35.37673,-0.69853675,7.9104013
-35.15966,0.6224184,8.618209
-36.410805,1.2500752,7.539587
-35.997158,1.8249755,9.605524
-37.18123,0.9527726,8.695497
-34.881702,-0.13813826,7.3121586
-34.065186,1.5925491,11.561746
-34.00797,1.1207368,11.621339
-35.50157,-1.1248782,10.203167
-36.086067,1.1405166,11.453604
-33.026997,0.46813977,9.863473
-32.30364,-0.104171656,8.657893
18.756268,-3.4230263,-14.526931
2.6119525,-10.567338,-9.392065
-2.9582043,13.798747,-29.237051
18.998543,3.254913,-26.594584
6.438984,-7.3412666,-26.955679
-3.3169749,5.3612485,-28.891596
-3.9485836,14.215155,-30.1849
7.844575,-10.545092,-30.881012
5.155572,-6.8835807,-27.666521
-3.3877292,5.264892,-26.669203
-3.8846142,14.183357,-29.750689
7.5954967,-12.058517,-30.357473
-1.6365075,11.636022,-26.61018
-5.359678,15.04148,-32.011272
6.925744,-11.614034,-31.039862
5.95965,-6.932217,-28.521399
-3.2273617,5.7050247,-26.31889
9.129343,-3.1548376,-0.8039661
6.495287,-12.426521,-28.48374
2.4117002,2.594979,-9.257061
-3.1959484,8.374963,-27.461208
-12.738318,-23.826145,-7.5210185
8.003973,-12.538448,-28.636883
4.7090583,-7.291745,-26.435377
9.429451,-2.7647464,0.32131174
23.289202,5.5541215,-16.820044
8.398179,17.963993,-19.772001
20.532818,-0.05828128,-22.407925
17.34453,-9.35981,-22.542984
6.4394445,12.305067,-12.179814
18.935286,-9.880637,-22.447441
25.165089,-15.078723,-24.518623
30.579193,9.866394,-20.167412
7.5239925,-0.8697333,-14.094433
25.054747,-9.246814,-24.110794
22.802319,-5.71143,-11.870544
8.465899,13.42175,-16.864883
24.127993,-8.999221,-24.25348
18.87586,8.108272,-26.30439
6.7365026,-3.9397817,-14.179126
4.07311,0.34245944,-30.576296
17.322798,11.150306,-14.798029
-3.2316139,-8.691017,-15.069709
-7.082668,-18.325808,-17.824127
10.222528,1.544354,-29.189993
4.622113,11.921492,-30.57806
-6.127128,7.5592475,-33.241207
-2.9441829,9.547715,-30.726654
2.6036072,-4.5294313,-34.424366
17.288725,5.2322845,-27.9371
-5.893789,6.122868,-33.284206
-2.9453464,4.9965544,-30.195852
8.20555,1.3013287,-25.96072
14.001247,12.489091,-12.014711
26.056835,-12.025292,-17.685469
23.388926,-6.269234,-13.116606
7.570131,11.866432,-20.138
21.774416,-7.7416697,-25.463943
14.157259,-22.612465,-13.901251
15.244238,14.375742,-26.431225
15.450319,10.212933,-27.294098
6.2273026,6.8689055,-17.684921
3.3370821,-6.3922596,-11.62078
3.3721209,-5.6979795,-35.47533
17.133326,5.6715016,-27.007998
-4.3659644,4.5062094,-31.895031
4.7124867,-0.7347365,-20.395262
15.194705,11.87537,-12.814206
25.81689,-12.503232,-17.71385
19.438065,0.3195649,-5.038395
15.001424,-26.804958,13.282928
-5.200329,9.276365,32.77152
-6.3013115,-2.9330602,38.324028
8.271896,-18.326628,12.6577425
8.01051,-18.73947,12.317704
12.626149,-0.8247348,17.025888
12.273377,-0.37119338,17.335915
-14.488162,4.289509,14.998535
7.621186,-12.962307,14.026495
-22.787628,-7.8441644,5.550735
-7.8587,-1.1949983,-1.4993216
9.027497,-16.602104,13.590437
-17.685118,-8.364395,20.836575
11.62303,-19.91431,14.151839
24.457298,-6.2629905,17.901524
7.708976,-4.218318,27.643251
6.1717677,-6.5252795,26.242077
6.173891,-7.3765717,25.988947
11.911184,-24.59011,15.17304
11.932435,-24.310394,14.990598
8.794901,-16.359257,16.006666
13.199002,-22.279932,10.984811
12.524797,-22.288864,11.798795
7.839026,-14.392863,10.398303
8.059244,-14.342972,10.38397
11.086893,-21.291803,12.914981
-16.968906,4.4208922,13.724677
12.370904,-22.227137,12.899522
12.79851,-22.442177,13.391
-8.718512,0.80532014,34.328796
-11.290931,3.9770842,29.120327
-12.985119,-1.9137791,25.196337
-5.0478086,6.524493,32.63275
-2.186066,4.8667183,32.832047
-5.5777073,5.3644013,30.202862
-4.775679,0.2386649,22.199598
9.0211,16.091396,6.931601
-7.360034,-11.843902,6.123974
-6.870569,3.3005674,32.14801
-6.507498,-2.0354972,34.97227
-20.156084,2.5306158,10.852932
-11.4578905,-2.2106676,24.849977
-5.0277824,-1.5263842,24.158646
-11.814682,11.334899,24.833391
1.8265178,0.9631991,34.71428
-5.122107,-5.562081,34.48126
-4.227937,0.09027618,36.411156
5.081798,17.21442,26.30251
-10.00846,-1.4684771,27.466352
-9.027625,-1.6011215,28.206894
4.301575,0.05377208,17.770855
-3.639177,0.24535762,31.660366
-1.8759875,0.011892932,31.975933
-0.27683824,1.450562,32.511395
3.9302135,-2.9423935,25.168303
5.3976007,6.307149,32.5935
6.0618544,9.134923,31.688639
0.26120916,2.07535,26.104523
-2.098933,0.20218854,25.040606
-1.1086227,0.51698536,32.490013
-0.9012551,1.0117128,31.737526
-30.880066,6.553042,17.852112
-14.380664,-6.675055,8.903503
-14.788326,-7.5963717,8.215302
7.600948,8.984683,13.950004
-10.763371,-8.536573,22.355467
-11.359411,-9.836415,20.187525
-22.525972,-1.6601121,11.119072
-18.316404,4.8867407,-0.31559402
-9.686055,7.507441,0.7634592
-7.0521135,-1.0359666,18.643175
-18.818533,1.4517536,5.9824324
6.4024076,-9.137557,6.797986
18.062792,-18.709517,9.926471
23.332544,-8.847332,-2.3820431
-30.171017,-7.7505174,8.6329975
-29.890953,14.700147,16.348984
-19.495129,19.223066,14.479201
-19.670267,18.861357,14.281862
-9.639761,19.089914,7.4012914
-9.592038,-10.024996,17.590736
-18.88515,-1.3735093,18.634909
-22.186707,-4.0094504,11.459567
-22.293058,-4.146507,11.5294
-24.847218,1.4615445,-3.9159114
6.468428,10.158012,-6.662986
17.714283,9.890366,5.785316
-19.188747,-0.214702,13.896497
-28.03221,-4.8422585,9.925376
-16.080345,1.0750092,3.4847689
-16.860077,-5.6314583,2.9309337
-14.009402,1.4694446,3.291156
-7.817865,2.4012249,14.758432
-20.67977,-3.8646183,11.949012
-21.763454,-2.6072302,9.516856
2.177125,15.490981,5.8185368
-8.233416,-18.871494,5.8373837
-7.3788376,-18.007755,5.748402
5.669337,-9.28985,-25.475418
-8.253441,19.918764,-26.396376
-7.5505033,18.605885,-26.414526
4.8395014,18.862347,-17.24764
-10.116533,-3.242198,-7.816397
-7.6693645,17.356903,-27.515831
-8.15652,17.228334,-28.185625
11.822428,27.382717,-3.409843
-10.220244,-4.134694,-10.649682
13.908879,-1.4430449,-26.306404
-7.439076,-9.432324,-14.941581
-6.1639495,18.908274,-26.39941
-9.929364,-2.9042861,-7.4513187
6.0740423,19.933533,-5.5173645
-7.633372,18.449179,-26.111702
11.599871,26.041874,-2.357109
-10.103787,-4.0401626,-9.83662
-4.3942733,-6.841358,9.992679
-8.400234,17.417738,-28.512941
4.6094136,19.08509,-17.039701
-9.759546,-3.7841902,-9.168205
1.7695502,-13.154136,-15.272068
-4.483403,7.6108346,14.364622
0.4544997,21.79899,-18.795631
-6.624956,15.468029,-7.1446686
15.516359,-20.66495,-23.344097
0.5762038,24.720528,-14.786185
2.1680827,-2.1014953,3.3904037
-2.426713,20.511517,-0.59105194
11.045904,-23.94423,-30.934938
7.585646,26.067467,-10.091721
0.8280363,25.039991,-14.857637
2.169732,19.283642,-20.783575
11.370444,-24.611258,-30.040728
-1.9639295,-16.292814,-16.699331
